Job ID,Date,Company Name,Post,Location,Description,Level,Type,Function,Industry
2020395712,2020-09-05,Vale,ENGENHEIRO PLENO,"Itabirito, Minas Gerais, Brazil","Atenção: é necessário anexar seu currículo no ato da inscrição.

A triagem para o processo seletivo é realizada através da leitura do seu currículo anexado, caso já esteja anexado, lembre-se de manter o arquivo atualizado. Manter o currículo atualizado aumenta as suas chances de sucesso no processo seletivo.

N° de Vagas: 1

Formação: Engenharia de Mina

Localidade: Mina do Pico – Itabirito – MG

Período de inscrição: 27/08 até 01/09

Pré Requisitos Obrigatórios
Experiência em confecção de projetos;
Sequenciamento de lavra;
Disposição de rejeitos;
Operação de dragagem mecânica e por sucção em barragens.

Atividades e Responsabilidades
Acompanhamento de atividades de dragagem mecanizada em barragem;
Acompanhamento de atividades de disposição de estéril;
Acompanhamento de indicadores operacionais de equipamentos de infraestrutura de Mina;
Confecção de relatórios técnicos acerca do acompanhamento das atividades acima descritas.
Show less",Entry level,Full-time,EngineeringInformation Technology,Information Technology and ServicesStaffing and RecruitingHuman Resources
2163156155,2020-09-15,Grupo LC - São Paulo,Coordenador de manutenção e processos,"Campinas, São Paulo, Brazil","Processos de injeção e extrusão de plásticos.

Beneficios

Vale Alimentação/Cesta Básica; Assistência Médica; Assistência Odontológica; Restaurante na empresa;

Formação Acadêmica

Superior completo em Engenharia da Mecânica ou Engenharia Elétrica.

Experiência

Experiência no segmento de plástico.

Salário

A combinar

Cargo

Chefe ou supervisor de manutenção

Empresa

Grupo LC - São Paulo

Empresa atua com assessoria empresarial , recursos humanos, assessoria jurídica , terceirização de serviços e fornecimento de mão-de-obra temporária.

Ramo

Recursos Humanos/ Recrutamento e seleção
Show less",Entry level,Full-time,ManagementManufacturing,Staffing and RecruitingHuman ResourcesRetail
2162961664,2020-09-15,Desidy,Assistente compras,"Belo Horizonte, Minas Gerais, Brazil","Descrição
Código: 771226
Função: Assistente compras
Local de Trabalho: BELO HORIZONTE, MG
Tarefas: Trabalhar em empresa no bairro Sion, com cotação de preços, negociação com fornecedores, acompanhamento dos pedidos, lançamento dos processos no sistema, etc.
Benefícios: +VT + VR + Plano de Saúde.

Horário

Exigências
Escolaridade Mínima: Superior Completo
Experiência: 1 ano
Cursos: Necessário estar cursando Engenharia Mecânica, Elétrica ou Produção.
Conhecimentos Específicos: Desejável vivência com o sistema Sankhya. CNH B.
Observação: Interessados cadastrar-se via web
Show less",Entry level,Full-time,ManagementManufacturing,Information Technology and ServicesStaffing and RecruitingHuman Resources
2004884013,2020-09-15,Eaton,Analista de Planejamento de Materiais,"Valinhos, São Paulo, Brazil","Req ID 086779

A Eaton está buscando por um(a) Analista de Planejamento de Materiais em nossa planta de Valinhos/SP para juntar-se à nossa equipe.

Ela/Ele Será Responsável Por

Planejar e analisar os níveis de inventário de peças compradas nas operações, visando garantir plano financeiro da empresa e também a performance de entrega aos clientes.

Responsabilidades Do Cargo
Gera programação de entregas para a cadeia de fornecedores a fim de manter o atendimento às linhas de montagem e Aftermarket sem impactos;
Analisa diariamente a situação dos itens frente ao min/max e shortage report, dispara coletas e mantém seus clientes internos informados sobre itens críticos;
Acompanha a performance de entrega dos fornecedores nacionais e internacionais e intervém, sempre que necessário, com a devida antecedência para que haja tempo para implementação de algum plano de contingência;
Busca todas as alternativas para atendimento da linha de montagem em situações de crise;
Define e insere parâmetros de sistema que têm impacto direto no inventário e/ou atendimento das operações (Estoque de Segurança, Lead Time, agrupamento e níveis de mínimo e máximo);
Identifica, controla e ajuda na tomada de ações necessárias ao inventário de baixo giro (excesso e obsoleto) e/ou com problemas de qualidade;
Analisa, monitora e faz previsão do nível de inventário para execução do plano de vendas e financeiro;
Elabora e executa plano para redução de inventário em conjunto com times multifuncionais da organização.


Quando abraçamos diferentes ideias, perspectivas e origens, cada um de nós se torna único. Nós – como indivíduos e como empresa – somos mais fortes. Todas as nossas oportunidades são para todos, sem a exclusão de qualquer profissional. Se você preenche os pré-requisitos e possui disponibilidade para a região indicada, por favor, inscreva-se! Diversidade é a chave para alcançarmos os melhores talentos para nosso negócio e não há limites para quem é apaixonado por novos desafios e experiências!

Qualifications

Formação / Experiência requerida para a vaga:

Superior completo (Bacharel ou tecnólogo): Administração de empresas; Engenharia de Produção/Mecânica; Logística ou áreas correlatas;
Facilidade de Relacionamento interpessoal;
Resiliência;
Senso de urgência / pró-atividade;
Trabalho em equipe;
Estilo colaborativo;
Excelente comunicação oral e escrita;
Acompanhamento persistente da entrega dos fornecedores e comunicação com clientes internos;
Conhecimento em Operações Logísticas nacionais e internacionais;
Conhecimento em gestão de materiais;
Conhecimento em Controle de Inventários;
Conhecimento em manufatura em série e processo de produção;
Domínio Pacote Office e ERP, principalmente Excel e PowerPoint;
Inglês Avançado.

Formação / Experiência desejável para a vaga:
Conhecimento de atendimento ao cliente;
Conhecimento em sistema Oracle;
Conhecimento em Ferramentas Lean e Six Sigma (VSM, 5S, Fluxo Contínuo, Trabalho Padrão, Poka-Yoke, Set-up e TPM);
Conhecimento em metodologia de mapeamento de processo;
Conhecimento em manufatura em série e processo de produção;
Inglês Fluente.

We make what matters work. Everywhere you look—from the technology and machinery that surrounds us, to the critical services and infrastructure that we depend on every day—you’ll find one thing in common. It all relies on power. That’s why Eaton is dedicated to improving people’s lives and the environment with power management technologies that are more reliable, efficient, safe and sustainable. Because this is what matters. We are confident we can deliver on this promise because of the attributes that our employees embody. We’re ethical, passionate, accountable, efficient, transparent and we’re committed to learning. These values enable us to tackle some of the toughest challenges on the planet, never losing sight of what matters.

Job: Supply Chain / Logistics

Region: Latin America
Organization: VEH Vehicle Group

Job Level: Individual Contributor
Schedule: Full-time
Is remote work (i.e. working from home or another Eaton facility) allowed for this position?: No
Does this position offer relocation?: No
Travel: Yes, 10 % of the Time

Show less",Mid-Senior level,Full-time,DistributionSupply ChainManufacturing,AutomotiveAviation & AerospaceElectrical/Electronic Manufacturing
2011635223,2020-09-14,Vix Logistica,Supervisor de manutenção,"Vitoria, Brazil Metropolitan Area","Requisitos e Qualificações:
Ensino superior completo em Engenharia Mecânica;
Vivência profissional em plantas de mineração e/ou transportadoras;
Experiência comprovada como líder/ gestor de pessoas (operadores, mecânicos, soldadores, lubrificadores, etc);
Experiência comprovada na área de manutenção de equipamentos leves e pesados; principalmente aqueles utilizados em mineração, construção civil, pavimentação e terraplanagem (Escavadeiras, Tratores de Esteira, Caminhões-Báscula, Perfuratrizes, entre outros); etc.
CNH B;
Disponibilidade para viagens.
 Diferenciais:
Conhecimento de sistemas hidráulicos e elétricos de máquinas pesadas das marcas CATERPILLAR®, HYSTER®, Volvo®, Mercedes Benz®, etc);

Atividades:
Definir e acompanhar indicadores de desempenho do departamento de manutenção de frotas;
Elaborar os procedimentos de trabalho para manutenção corretiva e preventiva;
Emitir laudos técnicos;
Fazer cumprir as normas de segurança;
Monitorar a realização de serviços terceirizados;
Assegurar e controlar o estoque de pneus e consumo de combustível dos equipamentos;
Monitorar a realização dos serviços de manutenção nas filiais;
Monitorar e controlar as caixas separadoras de resíduos;
Planejar e organizar a reforma dos veículos e equipamentos;
Selecionar e contratar serviços de terceiros para consertos em veículos e equipamentos;
Credenciar fornecedores de serviço e monitorar performances de peças, componentes, pneus e consumo de diesel; etc;
Liderar, oferecer feedback, desenvolver a equipe, formar substituto e zelar pelo bem estar coletivo; entre outras atividades.

Benefícios:
Salário compatível com o mercado, Ticket, Vale Transporte, Plano de saúde, Plano odontológico, Previdência privada, Seguro de vida e Cooperativa de crédito.
 Somos uma empresa apaixonada por pessoas e movidos por desafios. Você tem esse perfil?
Vamos juntos mover o mundo!
Show less",Mid-Senior level,Full-time,AdministrativeEngineeringProject Management,Logistics and Supply ChainTransportation/Trucking/RailroadMining & Metals
2163406622,2020-09-15,ISQ Brasil,Engenheiro de Estruturas,"Belo Horizonte, Minas Gerais, Brazil","Descrição
Desenvolver estudos de verificação de dimensionamento estrutural e eletromecânico de máquinas de pátio e prédios industriais para o setor de mineração.

Atuar como preposto, representando o ISQ frente ao cliente;
Participar de reuniões e apresentar os projetos e trabalhos desenvolvidos pelo ISQ ao cliente
Resolução de problemas estruturais em transportadores de correia, maquinas de pátio e silos, edifícios com equipamentos vibratórios, como peneiras e britadores, viradores de vagões e carregadores de navios
Transcrever as demandas proveniente do site em que está alocado para a sede e elaborar planos de trabalho, inclusive das demandas relativas ao escopo de engenharia civil.

Requisitos
Formação em engenharia mecânica
Experiência mínima comprovada de 5 anos na função
Possuir vivência em ambiente industrial
Possuir boa capacidade de comunicação
Disponibilidade para atuar em outras geografias por tempo determinado
Domínio de softwares de análise como Ansys, FEMAP e Autodesk Robot
Conhecimento de ferramentas de programação para automação de planilhas e tratamento de dados.
Show less",Entry level,Full-time,ManagementManufacturing,Civil EngineeringStaffing and RecruitingHuman Resources
2150503298,2020-09-15,Banco Bradesco,ANALISTA PRECIFICAÇÃO SR,"Osasco, São Paulo, Brazil","Buscamos profissionais que acreditam no valor e na capacidade de desenvolvimento das pessoas, almejem crescimento pessoal e profissional, aproveitem oportunidades para superar desafios e respeitem a diversidade do ser humano.
Você possui um perfil arrojado, inovador, e está sempre em busca de novos desafios, então esta oportunidade é para você!
Se identificou com nossos valores? Então, venha fazer parte da nossa Equipe!

Principais Responsabilidades:

Mensurar e analisar riscos de mercado e liquidez;
Desenvolver e implementar modelos de apreçamento de ativos financeiros, análise de túnel de preços de ativos liquidos;
Acompanhamento de cenários de taxas, preços de mercado e análise de cenários econômicos;
Monitoramento e controle de riscos e liquidez;
Backtesting dos modelos de risco e cenários de estresse;
Elaborar reportes para atendimento e suporte a clientes, orgãos reguladores e fiscalizadores.

Formação:

Formação acadêmica: Engenharia Mecânica, Mecatrônica, Elétrica, Civil ou da Computação;
Bacharelado em Matemática, Física, Estatística ou Ciências Atuariais.

Conhecimentos:

Experiência em precificação de ativos;
Pacote office com enfâse em Excel e Access;
Linguagens de programação;
Conhecimento de modelagem de riscos e derivativos;
Vivência em mercados de capitais;
Desejável Inglês Intermediário / avançado.

Benefícios:

Assistência Médica;
Assistência Odontológica;
Vale- Alimentação;
Vale – Refeição;
Auxílio – Creche;
Seguro de Vida;
Previdência privada;
PLR.

Se você é PCD, candidate-se! Aqui respeitamos a diversidade!
Show less",Mid-Senior level,Full-time,FinanceStrategy/PlanningBusiness Development,Investment BankingVenture Capital & Private EquityCapital Markets
2163200428,2020-09-15,Solar Coca-Cola,Supervisor de Manutenção I,"São Luís, Maranhão, Brazil","Estamos em busca de um Supervisor de Manutenção I para produzir a felicidade junto com a gente, zelando pelos processos e garantindo a qualidade do nosso produto na área industrial!

Se você é um profissional com iniciativa, senso de propriedade e que busca por melhoria contínua em tudo o que faz, a Solar é o seu lugar!

Venha fazer parte do nosso time industrial, que produz a felicidade!

Responsabilidades e atribuições
Supervisionar os serviços executados pela equipe ou por terceiros, observando as operações a fim de assegurar o cumprimento da manutenção preventiva e corretiva;
Monitorar os trabalhos previstos na programação da área referente à manutenção preventiva e corretiva dos equipamentos, distribuindo e acompanhando as atividades da equipe;
Elaborar relatórios gerenciais efetuando o acompanhamento dos indicadores de desempenho relativos aos resultados e produtividade;
Supervisionar a manutenção dos níveis adequados de peças e materiais necessários para a manutenção dos equipamentos, e administrar o processo de automação nas unidades;
Realizar o planejamento, acompanhamento e controle dos custos da área;
Organizar o trabalho de manutenção das áreas mecânica e elétrica, garantindo os padrões de segurança e qualidade exigidos, cumprindo as diretrizes referentes ao SGI - Sistema de Gestão Integrado: Segurança de Alimentos, Qualidade, Saúde, Segurança e Meio Ambiente.
Requisitos e qualificações

Se Você
Está cursando uma graduação em Engenharia (Elétrica, Mecânica, Mecatrônica, Produção), Administração ou Gestão da Produção;
Tem experiência com manutenção industrial superior a três anos;
Tem habilidade com o pacote office intermediário;
Tem conhecimento técnico em BPF, PLC's, Conversores de frequência, Programas de gestão da Qualidade, SAP.
#VemSerSolar

Valorizamos Se Você Também
Concluiu a graduação em Engenharia (Elétrica, Mecânica, Mecatrônica, Produção), Administração ou Gestão da Produção.
Informações adicionais

O Que Temos Para Você
Plano de Saúde;
Plano Odontológico;
Vale Refeição ou Refeitório;
Vale Transporte;
Seguro de Vida.
E Ainda
Participação nos Resultados Solar (PRS);
Descontos nos produtos do portfólio Coca-Cola (Bebidas);
Consumo liberado dos produtos do portfólio nas dependências da empresa;
Previdência privada;
Licença maternidade estendida.
Horário de Trabalho: 07:15 a 11:00 - 12:00 a 15:35hs (seg - sab)
Show less",Mid-Senior level,Full-time,ManagementManufacturing,Consumer Goods
2011672052,2020-09-15,Tereos,Engenheiro de Manutenção Automotiva Sênior,"Olímpia, São Paulo, Brazil","Tereos Açúcar & Energia do Brasil
 O Grupo Tereos é o 2º maior produtor mundial de açúcar, o 1ª na Europa, e o 3ª maior produtor de amido no mercado europeu, com 12 mil produtores cooperados. Além disso, possui 49 unidades industriais distribuídas em 16 países, com 23 mil colaboradores no mundo, sendo que mais de 9 mil atuam no Brasil. No país, é detentora da marca Açúcar Guarani, voltada para o varejo, e produtora de etanol e energia elétrica, a partir da cogeração do bagaço de cana-de-açúcar. Possui sete unidades de processamento de açúcar e etanol (Andrade, Cruz Alta, São José, Severínia, Mandu, Tanabi e Vertente), duas refinarias (Cruz Alta e Andrade), e a unidade da Tereos Amido & Adoçantes Brasil, localizada em Palmital (SP), responsável pela fabricação de produtos derivados de milho e mandioca. A companhia está sempre inovando para trazer produtos e soluções nas áreas de alimentação e energia de forma sustentável e que atendam às necessidades industriais e alimentares do mundo. 

O que buscamos num profissional?

Neste cenário de crescimento sustentável, buscamos talentos para enfrentar os desafios do setor, que tenham atitude, sejam engajados e saibam estabelecer parcerias na busca pela excelência. A Tereos acredita que todos os profissionais podem contribuir com o crescimento do grupo. Por isso, pessoas com deficiência são bem-vindas a nossa empresa.

Engenheiro de Manutenção Automotiva

Responsabilidades:

Gerir corporativamente o processo de manutenção de equipamentos agrícolas e rodoviários, tais como tratores, colhedoras, plantadoras, transbordos, caminhões, entre outros equipamentos;
Elaborar e revisar planos de manutenção sensitiva, preventiva e preditiva para equipamentos agrícolas e rodoviários;
Realizar e participar de análises de falhas propondo soluções, criar e analisar relatórios de tratamento de anomalias, participar de reuniões de análise crítica, executar auditorias e acompanhar as ações corretivas;
Participar do planejamento e execução de grandes intervenções de manutenção, como a reforma de entressafra, fornecendo informações técnicas, participando de reuniões de análise preliminar de risco e estudo de alternativas técnicas;
Realizar estudos e pesquisas de novas tecnologias, especificação e recomendação de equipamentos agrícolas e rodoviários para a operação e renovação e expansão da frota;
Realizar estudos e pesquisas de novas ferramentas e técnicas de manutenção para implantar na operação de manutenção visando uma operação mais segura e eficiente;
Garantir que as unidades cumpram o macroprocesso da manutenção automotiva, através de gestão e orientação;
Acompanhamento de grandes projetos através da curva “S” e avanço financeiro e participar da criação de planos de ação sempre que houver desvios;
Acompanhar atividades normalmente realizadas pelos mecânicos, eletricistas e soldadores, dentro do seu processo de aprendizado e desenvolvimento;
Elaborar e analisar os indicadores da área utilizando as técnicas de Gestão da Rotina, como elaboração de relatórios, acompanhamento de KPI’s, tratamento de anomalias, elaboração de instruções de trabalho, LPP, kaizen, PDCA entre outros.
Coparticipação na gestão dos colaboradores de nível inferior;
Elaborar, revisar e realizar treinamentos de Instruções de trabalho;
Assegurar o cumprimento das normas de segurança;
Assegurar o cumprimento dos procedimentos operacionais, de saúde e segurança, de meio ambiente e qualidade, através da orientação e monitoramento da equipe;
Garantir o SSMA. 

Habilidades:

Know-how técnico, resolução de problemas, motivação com problemas complexos, adaptabilidade, e comportamento colaborativo.

Requisitos necessários:

Imprescindível possuir certificações, e NR's;
Sólido conhecimento com normas e procedimentos operacionais;
Atuação com boas práticas de fabricação e conhecimento de processos de Usina completam o perfil..

Formação:

Formação em Engenharia Mecânica ou Elétrica;

Local de Trabalho:
Olímpia - SP
Show less",Mid-Senior level,Full-time,EngineeringStrategy/PlanningOther,Food Production
2163179184,2020-09-15,Concisa Controladoria e Gestão de Pessoas,Estágio Engenharia de Produção Ou Mecânica Ou Automação,"Caxias do Sul, Rio Grande do Sul, Brazil","Estágio Engenharia de Produção Ou Mecânica Ou Automação Atividades: Auxiliar nas rotinas de funcionamento do setor de Engenharia, dar suporte aos Analistas e colaborar com as melhorias dos processos produtivos, alimentar relatórios estratégicos, para mapeamento de oportunidades de melhoria contínua, irá apoiar os processos de melhoria contínua. Trabalhando presencial, não em home office. Requisitos: Necessário Superior em andamento (Engenharia de Produção Ou Engenharia Mecânica Ou Automação), será um diferencial conhecimento com Excel e com processos de Fabricação (corte/dobra/usinagem/solda/pintura e montagem). Escolaridade: Ensino Superior Incompleto (em andamento) Horário: 07:30 - 14:30 (segunda a sexta) Remuneração: R$ 1.091,00 Benefícios: Transporte próprio da empresa; Refeitório na empresa; Plano de Saúde; Seguro de Vida

Beneficios

Formação Acadêmica:

Não informado

Salário

Experiência:

A combinar

Cargo

Estagiário

Empresa

Concisa Controladoria e Gestão de Pessoas

Atividades de contabilidade e serviços.

Ramo

Serviços
Show less",Entry level,Full-time,ManagementManufacturing,Mechanical or Industrial EngineeringStaffing and RecruitingHuman Resources
2163176790,2020-09-15,Sociis RH,Supervisor de Produção I,"Belo Horizonte, Minas Gerais, Brazil","Acompanhar e cumprir o Plano de Produção. Realizar gestão de pessoas do turno de trabalho. Realizar configurações de linha de produção conforme necessidade. Interação com as áreas de PCP, Produto, Qualidade e Departamento Pessoal. Informar através de relatórios o resultado do turno. Participar e contribuir em análise de falhas e alterações de processos. Salário: Salário: R$ 2.248,00 Benefícios: Plano de Saúde, Plano Odontológico, Seguro de Vida, Vale Refeição, Vale Transporte, Horário de Trabalho: Segunda a Sexta - 08:00 as 18:00 - Disponibilidade para turnos. Requisitos Desejados Escolaridade: Superior Tempo Experiência: Entre 01 e 03 anos Cursos: Formação Superior em curso ou completa em engenharia de produção, engenharia mecânica e/ou áreas afins Conhecimento em Softwares/ Programas: Pacote Office (excel avançado) Idiomas: Não Definido Habilitação: Não Disponibilidade p/ Viagens: Não Veículo Próprio: Não Nº Vagas: 1

Beneficios

Formação Acadêmica:

Não informado

Salário

Experiência:

A combinar

Cargo

Chefe ou supervisor de produção

Empresa

Sociis RH

Seleção e agenciamento de mão-de-obra.

Ramo

Recursos Humanos/ Recrutamento e seleção
Show less",Mid-Senior level,Full-time,ManagementManufacturing,Information Technology and ServicesStaffing and RecruitingHuman Resources
2160172190,2020-08-28,4ª SUPERINTENDÊNCIA REGIONAL,"Estágio Engenharia Elétrica, Engenharia de Produção Engenharia Mecânica, Engenharia de Controle e Automação","Belo Horizonte, Minas Gerais, Brazil","Atividades
Auxiliar no desenvolvimento dos projetos da unidade
Contato com fornecedores para levantamento de soluções possíveis
Contato com fornecedores para levantamento de custos
Auxílio na produção de documentos relativos aos projetos em curso e pertinentes à equipe de planejamento de contratações
Auxílio na implementação e controle de ferramentas de gestão de qualidade (SWOT, DIAGRAMA DE ISHIKAWA, DIAGRAMA DE PARETO, CICLO PDCA, FLUXOGRAMS DE TRABALHO (OU WORKFLOW), FOLHAS DE VERIFICAÇÃO, HISTOGRAMAS, DIAGRAMA DE DISPERSÃO, ENTRE OUTROS) para a melhoria contínua dos processos da seção
Auxilio na gestão dos contratos firmados, buscando a redução de custos dos projetos em curso e inspeção de qualidade nas entregas ocorridas.
Pré-requisitos: Ter disponibilidade para estagiar por no mínimo 1 ano;

Possuir Conhecimento Em
Word: nível intermediário
Excel: nível intermediário
Power Point: nível intermediário
Show less",Entry level,Full-time,EngineeringInformation Technology,Information Technology and ServicesHuman ResourcesManagement Consulting
2156405831,2020-09-08,Veolia Brasil,Coordenador Operacional,"Barueri, São Paulo, Brazil","Quem nós somos? 🌎 Com conhecimento para fornecimento de soluções integradas em gestão de água, resíduo e energia, a Veolia está presente no mercado brasileiro oferecendo aos municípios e indústrias serviços especializados. Atuando nos mais diversos segmentos: Mineração, Óleo e Gás, Papel e Celulose, Químico, Biocombustível, Alimentos e Bebidas, Automotivo, Farmacêutico, Metais Primários e Energia, a Veolia destaca-se pela forte presença mundial no mercado de soluções ambientais!

Ao redor do mundo, a Veolia se compromete com cidades e indústrias na gestão e otimização para o máximo aproveitamento dos seus recursos. Oferecendo uma vasta variedade de soluções relacionadas com a água, energia e materiais - com foco na valorização de resíduos - promovendo a transição para uma economia circular!

Responsabilidades: 💼

O profissional será responsável por toda a rotina de operação e manutenção da usina de geração de energia elétrica abastecida pelo biogás do aterro sanitário onde será instalada a unidade;
Será responsável também pela liderança da equipe de O&M da termelétrica;
Deverá orientar a equipe sob sua responsabilidade nas tarefas operacionais, gestão de estoque de peças, acompanhar as manutenções preventivas e corretivas executadas internamente e por terceiros dos equipamentos, bem como acompanhar e orientar os trabalhos de otimização na captação do biogás em campo.
Requisitos da Vaga: 📝

Formação - Engenharia Mecânica, Elétrica, Automação, Eletrônica;
Idioma (nível requerido) : Inglês Intermediário.
Super Importante: Se os seus conhecimentos forem aderentes á vaga, é tudo o que importa. Aqui nós contratamos pessoas com capacidade e vontade e vontade de transformar, independente de qual seja sua localização, idade, raça, cor, religião, identidade de gênero, orientação sexual ou formação. Seu perfil e valores casam com os nossos? Então venha fazer parte!
Show less",Associate,Full-time,Other,Environmental Services
2153715634,2020-09-03,Michael Page,Engenheiro de Manutenção,"Belo Horizonte, Minas Gerais, Brazil","Engenheiro de Manutenção
Graduação em Engenharia Mecânica
Inglês Avançado

About Our Client

Empresa de grande porte referência no setor de mineração.

Job Description

Identificar, desenvolver e liderar iniciativas de melhorias do desempenho dos equipamentos e redução de perdas para atingir os objetivos do negócio, maximizando a disponibilidade e confiabilidade dos equipamentos da área de manutenção de equipamentos móveis.

The Successful Applicant

Requisitos Técnicos
Graduação em Engenharia Mecânica;
Inglês: Avançado/Fluente;
Experiência em Gerenciamento de tarefas diárias, atingimento de metas e rotinas;
Foco em melhoria de problemas crônicos; Foco em melhoria contínua, inserção de novos equipamentos e procedimentos;
Experiência em análise de criticidade dos equipamentos utilizando a matriz de riscos;
Experiência de ao menos 3 anos em manutenção de equipamentos fora de estrada;
Treinamento específico em manutenção de equipamentos fora de estrada.
Experiência em utilização de sistemas de planejamento de manutenção;
Carteira Nacional de Habilitação para veículos leves.

Requisitos Comportamentais
Forte relacionamento interpessoal;
Facilidade de comunicação;
Foco em Resultados Sustentáveis: Identificar e lidar com assuntos de forma proativa e persistente desenvolve e executa planos para atingir os objetivos das atividades, definindo prioridades claras, adquirindo, organizando e alavancando recursos disponíveis para atingir resultados sustentáveis com qualidade.
Buscar continuamente alternativas que agreguem valor para a empresa;
Disposição para Mudanças: Abertura para o novo, capacidade de pensar e agir fora dos paradigmas atuais, de propor e sucessivamente programar e sustentar inovações.

What's On Offer

Pacote Atrativo.

Contact: Priscila Monteiro
Quote job ref: 183297
Show less",Entry level,Full-time,ManagementManufacturing,Oil & EnergyRenewables & Environment
